Age,Gender,Education Level,Job Title,Years of Experience,Salary
43,1,3,169,19,185000
30,0,1,25,4,65000
34,1,1,97,9,130000
25,0,2,116,0,25000
31,1,3,41,6,100000
27,0,1,174,3,55000
33,1,4,115,10,150000
27,1,1,177,3,85000
35,0,3,96,11,160000
24,1,1,41,1,55000
28,0,4,20,5,100000
32,1,1,110,8,120000
26,0,1,46,2,50000
41,1,3,169,19,185000
29,0,1,25,4,65000
33,1,1,97,9,130000
24,0,2,116,0,25000
30,1,3,41,6,100000
26,0,1,174,3,55000
32,1,4,115,10,150000
22,0,2,112,0,25000
37,1,1,107,13,160000
38,0,3,97,14,170000
27,1,1,88,1,55000
31,0,1,95,4,65000
29,1,1,106,3,60000
34,0,4,114,11,160000
26,1,1,94,2,50000
31,0,3,42,8,120000
27,1,1,88,1,55000
31,0,1,95,4,65000
29,1,1,106,3,60000
34,0,4,114,11,160000
26,1,1,94,2,50000
31,0,3,42,8,120000
27,1,1,177,3,85000
35,0,3,96,11,160000
24,1,1,41,1,55000
28,0,4,20,5,100000
32,1,1,110,8,120000
26,0,1,46,2,50000
41,1,3,169,19,185000
29,0,1,25,4,65000
33,1,1,97,9,130000
24,0,2,116,0,25000
30,1,3,41,6,100000
26,0,1,174,3,55000
32,1,4,115,10,150000
22,0,2,112,0,25000
37,1,1,107,13,160000
38,0,3,97,14,170000
27,1,1,88,1,55000
31,0,1,95,4,65000
29,1,1,106,3,60000
34,0,4,114,11,160000
26,1,1,94,2,50000
31,0,3,42,8,120000
27,1,1,88,1,55000
31,0,1,95,4,65000
29,1,1,106,3,60000
34,0,4,114,11,160000
26,1,1,94,2,50000
31,0,3,42,8,120000
27,1,1,177,3,85000
35,0,3,96,11,160000
24,1,1,41,1,55000
28,0,4,20,5,100000
32,1,1,110,8,120000
26,0,1,46,2,50000
41,1,3,169,19,185000
29,0,1,25,4,65000
33,1,1,97,9,130000
24,0,2,116,0,25000
30,1,3,41,6,100000
26,0,1,174,3,55000
32,1,4,115,10,150000
22,0,2,112,0,25000
37,1,1,107,13,160000
38,0,3,97,14,170000
27,1,1,88,1,55000
31,0,1,95,4,65000
29,1,1,106,3,60000
34,0,4,114,11,160000
26,1,1,94,2,50000
31,0,3,42,8,120000
27,1,1,88,1,55000
31,0,1,95,4,65000
29,1,1,106,3,60000
34,0,4,114,11,160000
26,1,1,94,2,50000
31,0,3,42,8,120000
27,1,1,177,3,85000
35,0,3,96,11,160000
24,1,1,41,1,55000
28,0,4,20,5,100000
32,1,1,110,8,120000
26,0,1,46,2,50000
41,1,3,169,19,185000
29,0,1,25,4,65000
33,1,1,97,9,130000
24,0,2,116,0,25000
30,1,3,41,6,100000
26,0,1,174,3,55000
32,1,4,115,10,150000
22,0,2,112,0,25000
37,1,1,107,13,160000
38,0,3,97,14,170000
27,1,1,88,1,55000
31,0,1,95,4,65000
29,1,1,106,3,60000
34,0,4,114,11,160000
26,1,1,94,2,50000
31,0,3,42,8,120000
27,1,1,88,1,55000
31,0,1,95,4,65000
29,1,1,106,3,60000
34,0,4,114,11,160000
26,1,1,94,2,50000
31,0,3,42,8,120000
27,1,1,177,3,85000
35,0,3,96,11,160000
24,1,1,41,1,55000
28,0,4,20,5,100000
32,1,1,110,8,120000
26,0,1,46,2,50000
41,1,3,169,19,185000
29,0,1,25,4,65000
33,1,1,97,9,130000
24,0,2,116,0,25000
30,1,3,41,6,100000
26,0,1,173,7,100000
31,1,1,177,7,120000
26,0,1,46,2,50000
33,1,3,97,9,130000
29,0,2,15,3,35000
36,1,4,115,13,160000
27,0,1,95,2,50000
31,1,1,110,6,100000
28,0,3,41,4,80000
25,1,1,177,1,60000
30,0,1,119,5,90000
34,1,4,114,11,170000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,180000
39,0,1,42,16,200000
26,1,1,106,2,50000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,160000
25,1,1,107,1,55000
30,0,1,95,5,85000
34,1,4,114,11,170000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,180000
39,0,1,42,16,200000
26,1,1,106,2,50000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,160000
25,1,1,107,1,55000
30,0,1,95,5,85000
34,1,4,114,11,170000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,180000
39,0,1,42,16,200000
26,1,1,106,2,50000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,160000
25,1,1,107,1,55000
30,0,1,95,5,85000
34,1,4,114,11,170000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,180000
39,0,1,42,16,200000
26,1,1,106,2,50000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,160000
25,1,1,107,1,55000
30,0,1,95,5,85000
34,1,4,114,11,170000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,180000
39,0,1,42,16,200000
26,1,1,106,2,50000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,160000
25,1,1,107,1,55000
30,0,1,95,5,85000
34,1,4,114,11,170000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,180000
39,0,1,42,16,200000
26,1,1,106,2,50000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,160000
25,1,1,107,1,55000
30,0,1,95,5,85000
34,1,4,114,11,170000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,180000
39,0,1,42,16,200000
26,1,1,106,2,50000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,160000
25,1,1,107,1,55000
30,0,1,95,5,85000
34,1,4,114,11,170000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,180000
39,0,1,42,16,200000
26,1,1,106,2,50000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,160000
25,1,1,107,1,55000
30,0,1,95,5,85000
34,1,4,114,11,170000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,180000
28,0,1,95,3,60000
33,1,3,177,9,120000
26,0,1,46,1,45000
29,1,1,107,5,80000
35,0,4,115,11,150000
27,1,1,177,2,65000
31,0,1,97,7,100000
28,1,3,41,4,90000
24,0,1,94,0,40000
30,1,1,110,6,110000
34,0,4,114,12,170000
27,1,1,177,3,75000
33,0,3,97,8,120000
29,1,1,94,4,70000
25,0,2,15,1,30000
36,1,4,115,13,180000
39,0,1,42,15,200000
26,1,1,106,1,50000
31,0,4,20,8,140000
28,1,1,94,3,65000
32,0,1,107,7,110000
24,1,2,21,0,28000
37,1,3,96,14,190000
39,0,1,42,16,210000
26,1,1,106,2,55000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,170000
25,1,1,107,1,60000
30,0,1,95,5,90000
34,1,4,114,11,160000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,190000
39,0,1,42,16,200000
26,1,1,106,2,55000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,170000
25,1,1,107,1,60000
30,0,1,95,5,90000
34,1,4,114,11,160000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,190000
39,0,1,42,16,200000
26,1,1,106,2,55000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,170000
25,1,1,107,1,60000
30,0,1,95,5,90000
34,1,4,114,11,160000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,190000
39,0,1,42,16,200000
26,1,1,106,2,55000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,170000
25,1,1,107,1,60000
30,0,1,95,5,90000
34,1,4,114,11,160000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,190000
39,0,1,42,16,200000
26,1,1,106,2,55000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,170000
25,1,1,107,1,60000
30,0,1,95,5,90000
34,1,4,114,11,160000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,190000
39,0,1,42,16,200000
26,1,1,106,2,55000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,170000
25,1,1,107,1,60000
30,0,1,95,5,90000
34,1,4,114,11,160000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,190000
39,0,1,42,16,200000
26,1,1,106,2,55000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,170000
25,1,1,107,1,60000
30,0,1,95,5,90000
34,1,4,114,11,160000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,190000
39,0,1,42,16,200000
26,1,1,106,2,55000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
29,1,1,177,3,75000
32,0,3,97,8,120000
27,1,1,107,2,65000
30,0,4,20,6,100000
36,1,1,41,11,150000
28,0,1,95,3,60000
33,1,3,177,9,120000
26,0,1,46,1,45000
29,1,1,107,5,80000
35,0,4,115,11,150000
27,1,1,177,2,65000
31,0,1,97,7,100000
28,1,3,41,4,90000
24,0,1,94,0,40000
30,1,1,110,6,110000
34,0,4,114,12,170000
27,1,1,177,3,75000
33,0,3,97,8,120000
29,1,1,94,4,70000
25,0,2,15,1,30000
36,1,4,115,13,180000
39,0,1,42,15,200000
26,1,1,106,1,50000
31,0,4,20,8,140000
28,1,1,94,3,65000
32,0,1,107,7,110000
24,1,2,21,0,28000
37,1,3,96,14,190000
39,0,1,42,16,210000
26,1,1,106,2,55000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,170000
25,1,1,107,1,60000
30,0,1,95,5,90000
34,1,4,114,11,160000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,190000
39,0,1,42,16,200000
26,1,1,106,2,55000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,170000
25,1,1,107,1,60000
30,0,1,95,5,90000
34,1,4,114,11,160000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,190000
39,0,1,42,16,200000
26,1,1,106,2,55000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,170000
25,1,1,107,1,60000
30,0,1,95,5,90000
34,1,4,114,11,160000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,190000
39,0,1,42,16,200000
26,1,1,106,2,55000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,170000
25,1,1,107,1,60000
30,0,1,95,5,90000
34,1,4,114,11,160000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,190000
39,0,1,42,16,200000
26,1,1,106,2,55000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,170000
25,1,1,107,1,60000
30,0,1,95,5,90000
34,1,4,114,11,160000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,190000
39,0,1,42,16,200000
26,1,1,106,2,55000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,170000
25,1,1,107,1,60000
30,0,1,95,5,90000
34,1,4,114,11,160000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,190000
39,0,1,42,16,200000
26,1,1,106,2,55000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,170000
25,1,1,107,1,60000
30,0,1,95,5,90000
34,1,4,114,11,160000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,190000
39,0,1,42,16,200000
27,1,5,95,7,120000
28,0,1,95,3,60000
33,1,3,177,8,120000
27,0,1,107,2,65000
30,1,4,20,6,100000
36,0,1,41,11,150000
29,1,1,94,3,65000
32,0,3,177,9,120000
26,1,1,46,1,45000
29,0,1,107,5,80000
35,1,4,115,11,150000
27,1,1,177,2,65000
31,0,1,97,7,100000
28,1,3,41,4,90000
24,0,1,94,0,40000
30,1,1,110,6,110000
34,0,4,114,12,170000
27,1,1,177,3,75000
33,0,3,97,8,120000
29,1,1,94,4,70000
25,0,2,15,1,30000
36,1,4,115,13,180000
39,0,1,42,15,200000
26,1,1,106,1,50000
31,0,4,20,8,140000
28,1,1,94,3,65000
32,0,1,107,7,110000
24,1,2,21,0,28000
37,1,3,96,14,190000
39,0,1,42,16,210000
26,1,1,106,2,55000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,170000
25,1,1,107,1,60000
30,0,1,95,5,90000
34,1,4,114,11,160000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,190000
39,0,1,42,16,200000
26,1,1,106,2,55000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,170000
25,1,1,107,1,60000
30,0,1,95,5,90000
34,1,4,114,11,160000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,190000
39,0,1,42,16,200000
26,1,1,106,2,55000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,170000
25,1,1,107,1,60000
30,0,1,95,5,90000
34,1,4,114,11,160000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,190000
39,0,1,42,16,200000
26,1,1,106,2,55000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,170000
25,1,1,107,1,60000
30,0,1,95,5,90000
34,1,4,114,11,160000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,190000
39,0,1,42,16,200000
26,1,1,106,2,55000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,170000
25,1,1,107,1,60000
30,0,1,95,5,90000
34,1,4,114,11,160000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,190000
39,0,1,42,16,200000
26,1,1,106,2,55000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,170000
25,1,1,107,1,60000
30,0,1,95,5,90000
34,1,4,114,11,160000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,190000
39,0,1,42,16,200000
26,1,1,106,2,55000
31,0,4,20,8,140000
29,1,1,94,4,70000
33,0,3,97,9,130000
27,1,1,177,3,80000
36,0,4,115,12,170000
25,1,1,107,1,60000
30,0,1,95,5,90000
34,1,4,114,11,160000
28,0,1,94,3,60000
32,1,1,107,7,120000
24,0,2,112,0,25000
37,1,3,96,14,190000
39,0,1,42,16,200000
29,0,1,95,4,65000
34,1,3,177,9,125000
28,0,1,107,3,70000
31,1,4,20,7,110000
37,0,1,41,12,160000
30,1,1,94,4,75000
33,0,3,177,8,120000
27,1,1,46,2,50000
30,0,1,107,5,85000
36,1,4,115,11,155000
28,1,1,177,3,70000
32,0,1,97,8,115000
29,1,3,41,5,95000
25,0,1,94,0,40000
31,1,1,110,6,115000
35,0,4,114,12,175000
28,1,1,177,3,70000
33,0,3,97,9,135000
29,1,1,94,4,75000
25,0,2,15,1,30000
36,1,4,115,13,185000
40,0,1,42,15,210000
27,1,1,106,1,45000
32,0,4,20,9,145000
28,1,1,94,3,70000
32,0,1,107,7,120000
24,1,2,21,0,28000
38,1,3,96,14,195000
40,0,1,42,16,215000
27,1,1,106,2,55000
32,0,4,20,9,145000
29,1,1,94,4,75000
33,0,3,97,9,135000
27,1,1,177,3,80000
36,0,4,115,13,185000
25,1,1,107,1,60000
30,0,1,95,5,95000
34,1,4,114,12,170000
28,0,1,94,3,65000
32,1,1,107,7,120000
24,0,2,112,0,25000
38,1,3,96,14,195000
40,0,1,42,16,215000
27,1,1,106,2,55000
32,0,4,20,9,145000
29,1,1,94,4,75000
33,0,3,97,9,135000
27,1,1,177,3,80000
36,0,4,115,13,185000
25,1,1,107,1,60000
30,0,1,95,5,95000
34,1,4,114,12,170000
28,0,1,94,3,65000
32,1,1,107,7,120000
24,0,2,112,0,25000
38,1,3,96,14,195000
40,0,1,42,16,215000
27,1,1,106,2,55000
32,0,4,20,9,145000
29,1,1,94,4,75000
33,0,3,97,9,135000
27,1,1,177,3,80000
36,0,4,115,13,185000
25,1,1,107,1,60000
30,0,1,95,5,95000
34,1,4,114,12,170000
28,0,1,94,3,65000
32,1,1,107,7,120000
24,0,2,112,0,25000
38,1,3,96,14,195000
40,0,1,42,16,215000
27,1,1,106,2,55000
32,0,4,20,9,145000
29,1,1,94,4,75000
33,0,3,97,9,135000
27,1,1,177,3,80000
36,0,4,115,13,185000
25,1,1,107,1,60000
30,0,1,95,5,95000
34,1,4,114,12,170000
28,0,1,94,3,65000
32,1,1,107,7,120000
24,0,2,112,0,25000
38,1,3,96,14,195000
40,0,1,42,16,215000
27,1,1,106,2,55000
32,0,4,20,9,145000
29,1,1,94,4,75000
33,0,3,97,9,135000
27,1,1,177,3,80000
36,0,4,115,13,185000
25,1,1,107,1,60000
30,0,1,95,5,95000
34,1,4,114,12,170000
28,0,1,94,3,65000
32,1,1,107,7,120000
24,0,2,112,0,25000
38,1,3,96,14,195000
40,0,1,42,16,215000
27,1,1,106,2,55000
32,0,4,20,9,145000
29,1,1,94,4,75000
33,0,3,97,9,135000
27,1,1,177,3,80000
36,0,4,115,13,185000
25,1,1,107,1,60000
30,0,1,95,5,95000
34,1,4,114,12,170000
28,0,1,94,3,65000
32,1,1,107,7,120000
24,0,2,112,0,25000
38,1,3,96,14,195000
40,0,1,42,16,215000
27,1,1,106,2,55000
32,0,4,20,9,145000
29,1,1,94,4,75000
33,0,3,97,9,135000
27,1,1,177,3,80000
36,0,4,115,13,185000
25,1,1,107,1,60000
30,0,1,95,5,95000
34,1,4,114,12,170000
28,0,1,94,3,65000
32,1,1,107,7,120000
24,0,2,112,0,25000
38,1,3,96,14,195000
40,0,1,42,16,215000
26,0,3,177,2,75000
39,1,4,115,14,185000
32,0,1,97,7,120000
28,1,1,46,3,60000
35,0,3,20,10,145000
29,1,1,94,4,75000
33,0,3,107,8,135000
27,1,1,177,2,70000
36,0,4,114,12,175000
24,1,2,21,0,28000
38,1,3,96,14,195000
40,0,1,42,16,215000
27,1,1,106,2,55000
32,0,4,20,9,145000
29,1,1,94,4,75000
33,0,3,97,9,135000
27,1,1,177,3,80000
36,0,4,115,13,185000
25,1,1,107,1,60000
30,0,1,95,5,95000
34,1,4,114,12,170000
28,0,1,94,3,65000
32,1,1,107,7,120000
24,0,2,112,0,25000
38,1,3,96,14,195000
40,0,1,42,16,215000
27,1,1,106,2,55000
32,0,4,20,9,145000
29,1,1,94,4,75000
33,0,3,97,9,135000
27,1,1,177,3,80000
36,0,4,115,13,185000
25,1,1,107,1,60000
30,0,1,95,5,95000
34,1,4,114,12,170000
28,0,1,94,3,65000
32,1,1,107,7,120000
24,0,2,112,0,25000
38,1,3,96,14,195000
40,0,1,42,16,215000
27,1,1,106,2,55000
32,0,4,20,9,145000
29,1,1,94,4,75000
33,0,3,97,9,135000
27,1,1,177,3,80000
36,0,4,115,13,185000
25,1,1,107,1,60000
30,0,1,95,5,95000
34,1,4,114,12,170000
28,0,1,94,3,65000
32,1,1,107,7,120000
24,0,2,112,0,25000
38,1,3,96,14,195000
40,0,1,42,16,215000
27,1,1,106,2,55000
32,0,4,20,9,145000
29,1,1,94,4,75000
33,0,3,97,9,135000
27,1,1,177,3,80000
36,0,4,115,13,185000
25,1,1,107,1,60000
30,0,1,95,5,95000
34,1,4,114,12,170000
28,0,1,94,3,65000
32,1,1,107,7,120000
24,0,2,112,0,25000
38,1,3,96,14,195000
40,0,1,42,16,215000
27,1,1,106,2,55000
32,0,4,20,9,145000
29,1,1,94,4,75000
33,0,3,97,9,135000
27,1,1,177,3,80000
36,0,4,115,13,185000
25,1,1,107,1,60000
30,0,1,95,5,95000
34,1,4,114,12,170000
28,0,1,94,3,65000
32,1,1,107,7,120000
24,0,2,112,0,25000
38,1,3,96,14,195000
40,0,1,42,16,215000
27,1,1,106,2,55000
32,0,4,20,9,145000
29,1,1,94,4,75000
33,0,3,97,9,135000
27,1,1,177,3,80000
36,0,4,115,13,185000
25,1,1,107,1,60000
30,0,1,95,5,95000
34,1,4,114,12,170000
28,0,1,94,3,65000
32,1,1,107,7,120000
24,0,2,112,0,25000
38,1,3,96,14,195000
40,0,1,42,16,215000
27,1,1,106,2,55000
32,0,4,20,9,145000
29,1,1,94,4,75000
33,0,3,97,9,135000
27,1,1,177,3,80000
36,0,4,115,13,185000
25,1,1,107,1,60000
30,0,1,95,5,95000
34,1,4,114,12,170000
28,0,1,94,3,65000
32,1,1,107,7,120000
24,0,2,112,0,25000
38,1,3,96,14,195000
40,0,1,42,16,215000
27,1,1,106,2,55000
32,0,4,20,9,145000
29,1,1,94,4,75000
33,0,3,97,9,135000
27,1,1,177,3,80000
36,0,4,115,13,185000
25,1,1,107,1,60000
30,0,1,95,5,95000
34,1,4,114,12,170000
28,0,1,94,3,65000
32,1,1,107,7,120000
24,0,2,112,0,25000
38,1,3,96,14,195000
40,0,1,42,16,215000
27,1,1,106,2,55000
32,0,4,20,9,145000
29,1,1,94,4,75000
29,1,1,116,2,45000
45,0,3,119,8,80000
37,1,4,97,7,90000
23,0,2,118,1,35000
41,1,1,42,12,120000
26,0,1,24,4,60000
33,1,3,10,5,70000
28,0,2,121,3,40000
50,1,4,157,15,150000
35,0,1,84,2,35000
42,1,3,34,13,130000
27,0,1,116,1,35000
48,1,4,117,18,180000
31,0,2,42,4,60000
36,1,1,119,6,75000
25,0,3,24,3,50000
39,1,4,97,10,100000
30,0,2,118,2,40000
44,1,1,10,11,110000
29,0,3,121,4,55000
47,1,4,157,17,170000
32,0,1,84,3,40000
38,1,3,34,9,95000
24,0,2,116,1,35000
40,1,4,117,14,140000
34,0,1,42,5,70000
26,1,3,24,3,50000
31,0,4,97,6,75000
27,1,2,118,2,40000
43,0,1,10,12,120000
28,1,3,121,2,40000
46,0,4,157,16,160000
33,1,1,84,4,55000
39,0,3,34,10,100000
25,1,2,116,1,35000
41,0,1,119,8,80000
35,1,4,97,7,90000
23,0,1,118,1,35000
42,1,3,42,13,130000
26,0,1,24,4,60000
32,1,3,10,5,70000
27,0,2,121,3,40000
50,1,4,157,15,150000
36,0,1,84,2,35000
48,1,3,34,18,180000
31,0,2,116,2,40000
29,1,1,117,6,75000
45,0,4,42,12,120000
25,1,3,24,3,50000
37,0,1,97,7,90000
23,1,2,118,1,35000
41,0,1,10,11,110000
26,1,3,121,3,45000
33,0,4,157,5,70000
28,1,1,84,1,30000
42,0,3,34,13,130000
27,1,2,42,4,60000
50,0,1,119,15,150000
35,1,4,97,8,80000
24,0,1,118,1,35000
46,1,3,10,16,160000
29,0,2,121,2,40000
47,1,4,157,17,170000
31,0,1,84,3,40000
38,1,3,34,9,95000
25,0,2,116,1,35000
39,1,1,117,10,100000
33,0,4,42,5,70000
27,1,3,24,3,50000
43,0,1,97,12,120000
28,1,2,118,2,40000
31,1,1,116,3,50000
46,0,3,97,14,140000
27,1,2,118,2,40000
38,0,1,42,10,100000
24,1,4,24,1,30000
33,0,3,10,6,75000
29,1,2,121,2,40000
50,0,1,119,18,180000
35,1,4,157,8,80000
23,0,1,118,1,35000
41,1,3,34,12,120000
26,0,2,42,3,45000
32,1,1,117,7,90000
27,0,4,97,4,55000
43,1,3,10,16,160000
28,0,1,121,2,40000
47,1,4,157,17,170000
31,0,2,84,3,40000
38,1,3,34,9,95000
25,0,2,116,1,35000
39,1,1,119,11,110000
33,0,4,42,6,75000
27,1,3,24,3,50000
43,0,1,97,12,120000
28,1,2,118,2,40000
50,0,3,10,15,150000
36,1,1,121,5,70000
48,0,4,157,19,190000
31,1,2,84,3,40000
29,0,1,117,6,75000
45,1,3,34,14,140000
25,0,2,116,1,35000
41,1,1,42,12,120000
35,0,4,97,8,80000
23,1,1,118,1,35000
42,0,3,119,13,130000
26,1,2,24,2,40000
32,0,1,10,7,90000
27,1,4,121,4,55000
50,0,3,157,18,180000
36,1,1,84,3,45000
48,0,4,34,19,190000
31,1,2,116,3,50000
29,0,1,42,4,55000
45,1,3,97,13,130000
25,0,2,118,1,35000
41,1,1,10,12,120000
35,0,4,157,9,95000
23,1,1,121,1,35000
42,0,3,24,14,140000
26,1,2,119,2,40000
32,0,1,34,8,80000
27,1,4,97,4,55000
50,0,3,10,19,190000
36,1,1,117,6,75000
48,0,4,157,17,170000
31,1,2,116,3,50000
29,0,1,42,4,55000
45,1,3,97,13,130000
25,0,2,118,1,35000
41,1,1,10,12,120000
35,0,4,157,9,95000
23,1,1,121,1,35000
42,0,3,24,14,140000
26,1,2,119,2,40000
32,0,1,34,8,80000
27,1,4,97,4,55000
50,0,3,10,19,190000
36,1,1,117,6,75000
48,0,4,157,17,170000
31,1,2,116,3,50000
29,0,1,42,4,55000
45,1,3,97,13,130000
25,0,2,118,1,35000
41,1,1,10,12,120000
35,0,4,157,9,95000
23,1,1,121,1,35000
42,0,3,24,14,140000
26,1,2,119,2,40000
32,0,1,34,8,80000
27,1,4,97,4,55000
50,0,3,10,19,190000
36,1,1,117,6,75000
48,0,4,157,17,170000
31,1,2,116,3,50000
29,0,1,42,4,55000
45,1,3,97,13,130000
25,0,2,118,1,35000
41,1,1,10,12,120000
35,0,4,157,9,95000
23,1,1,121,1,35000
42,0,3,24,14,140000
26,1,2,119,2,40000
32,0,1,34,8,80000
27,1,4,97,4,55000
50,0,3,10,19,190000
36,1,1,117,6,75000
48,0,4,157,17,170000
31,1,2,116,3,50000
29,0,1,42,4,55000
45,1,3,97,13,130000
25,0,2,118,1,35000
41,1,1,10,12,120000
35,0,4,157,9,95000
23,1,1,121,1,35000
42,0,3,24,14,140000
26,1,2,119,2,40000
32,0,1,34,8,80000
27,1,4,97,4,55000
