age,job,marital,education,balance,housing,loan,duration,campaign,deposit
30,student,single,tertiary,3026,no,no,251,1,yes
41,technician,single,tertiary,431,no,no,196,1,yes
29,management,single,tertiary,985,yes,no,396,2,yes
82,retired,married,primary,243,no,no,275,1,yes
37,technician,married,secondary,1707,yes,no,546,2,yes
46,admin.,married,,5511,no,no,414,2,yes
44,self-employed,divorced,secondary,8,no,no,423,4,yes
61,self-employed,married,tertiary,10861,no,no,336,2,yes
33,management,single,tertiary,373,no,yes,267,1,yes
23,management,single,tertiary,1807,no,no,606,1,yes
45,technician,married,secondary,2776,yes,no,287,2,yes
61,retired,married,secondary,1058,no,no,218,2,yes
40,admin.,married,secondary,0,no,no,496,2,yes
82,housemaid,divorced,primary,1381,no,no,844,5,yes
27,technician,single,secondary,204,no,no,471,2,yes
26,technician,married,secondary,267,yes,no,817,2,yes
27,student,single,tertiary,311,no,no,462,1,yes
53,blue-collar,married,primary,306,no,no,388,3,yes
54,management,married,tertiary,752,no,no,211,5,yes
64,retired,married,secondary,1574,no,no,301,3,yes
57,technician,married,tertiary,1181,no,no,169,2,yes
31,management,single,tertiary,1761,yes,no,332,3,yes
61,admin.,married,,4629,yes,no,349,3,yes
35,unemployed,single,tertiary,154,no,no,200,4,yes
77,retired,married,secondary,4112,no,no,426,1,yes
36,services,married,secondary,11650,yes,no,268,1,yes
32,management,married,tertiary,6138,no,no,519,2,yes
61,management,married,,264,no,no,270,1,yes
69,retired,single,tertiary,2144,no,no,417,1,yes
69,technician,married,tertiary,482,no,no,478,1,yes
34,admin.,married,tertiary,0,no,no,292,1,yes
45,management,single,tertiary,4831,no,no,852,3,yes
64,retired,married,primary,12067,no,no,367,2,yes
35,technician,single,secondary,1227,no,no,1005,5,yes
22,student,single,,1232,no,no,283,1,yes
34,management,single,tertiary,275,no,no,196,2,yes
34,management,married,secondary,369,no,no,868,3,yes
55,technician,married,,240,yes,no,108,3,yes
53,admin.,single,secondary,2398,yes,no,317,1,yes
63,management,married,tertiary,2785,no,no,341,2,yes
37,management,single,tertiary,62,yes,no,428,2,yes
29,student,single,secondary,1377,yes,no,248,1,yes
29,student,single,tertiary,163,no,no,249,1,yes
38,management,married,tertiary,1199,no,no,482,1,yes
62,retired,married,secondary,569,no,no,187,2,yes
34,technician,married,secondary,0,yes,no,261,1,yes
56,services,married,secondary,1989,no,no,279,4,yes
48,housemaid,single,primary,46,no,no,113,2,yes
42,management,married,tertiary,372,yes,no,654,2,yes
68,retired,married,tertiary,2812,no,no,392,4,yes
43,blue-collar,married,primary,2952,no,no,417,2,yes
62,retired,married,secondary,569,no,no,288,1,yes
68,retired,married,tertiary,2812,no,no,651,1,yes
38,management,married,tertiary,1199,no,no,178,1,yes
63,entrepreneur,married,secondary,3904,no,no,250,2,yes
48,admin.,married,secondary,156,no,no,291,1,yes
45,admin.,married,secondary,205,no,no,180,1,yes
59,unemployed,married,secondary,1625,no,no,198,1,yes
35,unemployed,single,tertiary,415,no,no,462,1,yes
32,management,married,tertiary,1812,no,no,296,1,yes
93,retired,married,,775,no,no,476,2,yes
33,technician,married,secondary,180,no,no,561,1,yes
48,housemaid,single,primary,46,no,no,118,1,yes
38,services,married,secondary,4017,no,no,470,1,yes
29,management,single,tertiary,437,no,no,504,1,yes
38,technician,married,secondary,318,no,no,274,1,yes
41,technician,single,tertiary,1646,yes,no,172,3,yes
57,technician,divorced,secondary,470,no,no,480,3,yes
53,management,married,tertiary,3591,yes,no,306,2,yes
56,management,divorced,tertiary,2037,no,no,318,1,yes
33,technician,single,secondary,2979,no,no,326,2,yes
41,management,married,tertiary,1092,no,no,736,1,yes
34,admin.,divorced,secondary,661,yes,no,245,2,yes
29,housemaid,single,tertiary,2196,no,no,215,1,yes
34,management,single,tertiary,417,yes,no,270,1,yes
21,entrepreneur,single,tertiary,2077,no,no,323,1,yes
37,management,married,tertiary,2283,no,no,303,2,yes
33,student,married,secondary,1536,no,no,258,2,yes
45,management,married,secondary,446,no,no,304,3,yes
61,blue-collar,married,primary,5,no,no,562,2,yes
22,student,single,secondary,216,no,no,178,1,yes
37,management,married,secondary,565,no,no,174,1,yes
45,admin.,married,secondary,476,no,no,356,1,yes
35,admin.,single,secondary,-32,no,yes,366,2,yes
28,blue-collar,single,secondary,1348,yes,no,221,2,yes
31,blue-collar,single,secondary,228,no,no,744,1,yes
62,management,married,tertiary,1859,no,no,245,3,yes
47,management,married,tertiary,2306,no,no,239,4,yes
57,admin.,married,,2038,no,no,628,1,yes
60,technician,married,secondary,824,yes,no,265,1,yes
25,student,single,secondary,348,no,no,245,1,yes
40,blue-collar,married,secondary,1515,yes,no,503,1,yes
33,management,married,tertiary,1514,no,no,447,1,yes
53,unemployed,married,secondary,94,no,no,493,1,yes
30,technician,single,tertiary,2325,no,no,263,1,yes
36,student,single,,417,no,no,304,1,yes
56,technician,divorced,secondary,3450,no,no,507,1,yes
38,entrepreneur,single,secondary,2543,no,no,223,1,yes
29,admin.,single,secondary,464,no,no,317,2,yes
61,retired,married,secondary,1853,no,no,520,1,yes
62,blue-collar,married,secondary,272,no,no,146,1,yes
24,student,single,secondary,1925,no,no,1363,1,yes
65,entrepreneur,married,tertiary,2331,no,no,425,1,yes
70,retired,married,primary,324,no,no,632,1,yes
60,technician,married,secondary,116,no,no,329,2,yes
30,student,single,secondary,1779,no,no,233,1,yes
51,management,married,tertiary,346,no,no,237,1,yes
36,self-employed,single,tertiary,353,no,no,361,2,yes
42,management,married,tertiary,27696,no,no,370,1,yes
58,management,married,secondary,2155,no,yes,248,2,yes
43,blue-collar,married,secondary,413,yes,no,235,2,yes
77,retired,married,primary,2590,no,no,345,1,yes
34,blue-collar,married,secondary,320,yes,no,352,1,yes
35,blue-collar,married,secondary,1454,yes,no,323,1,yes
39,blue-collar,married,secondary,1382,yes,no,357,1,yes
35,self-employed,married,tertiary,2427,no,no,175,3,yes
41,admin.,married,secondary,2498,no,no,411,1,yes
25,student,single,,1003,no,no,361,1,yes
51,blue-collar,married,secondary,2007,yes,no,1226,3,yes
48,unemployed,married,secondary,926,no,no,504,2,yes
26,unemployed,single,secondary,632,no,no,312,3,yes
55,,married,secondary,2206,no,no,265,1,yes
49,services,married,primary,1830,yes,no,261,1,yes
29,self-employed,single,tertiary,814,no,no,461,1,yes
67,housemaid,divorced,secondary,5275,no,no,222,4,yes
42,admin.,divorced,secondary,2129,no,no,633,1,yes
35,management,married,tertiary,2717,no,no,394,6,yes
37,technician,married,tertiary,341,no,no,287,3,yes
35,management,divorced,tertiary,2885,no,no,199,3,yes
61,retired,married,secondary,523,no,no,211,3,yes
60,services,married,tertiary,4256,yes,no,239,3,yes
33,technician,married,secondary,484,yes,no,205,3,yes
27,blue-collar,single,secondary,535,no,no,265,3,yes
24,student,single,secondary,431,no,no,418,11,yes
57,retired,married,tertiary,1269,no,no,1120,1,yes
63,admin.,married,secondary,0,yes,no,253,5,yes
61,housemaid,married,primary,211,no,no,443,2,yes
52,self-employed,married,tertiary,4012,no,no,634,3,yes
34,admin.,single,tertiary,625,no,yes,34,1,yes
28,management,single,tertiary,1584,yes,no,222,2,yes
60,management,married,tertiary,315,no,no,840,1,yes
32,admin.,married,secondary,200,no,no,729,1,yes
34,management,married,tertiary,589,no,no,300,1,yes
31,services,single,secondary,-205,no,no,481,1,yes
28,blue-collar,single,secondary,-46,yes,no,199,1,yes
55,admin.,married,secondary,8304,no,no,193,1,yes
65,retired,married,primary,308,no,no,400,1,yes
37,management,married,tertiary,1113,no,no,265,2,yes
35,management,single,tertiary,992,no,yes,238,1,yes
33,admin.,single,tertiary,272,yes,no,293,2,yes
75,retired,married,primary,1413,no,no,532,2,yes
48,,single,,1819,no,no,1440,1,yes
33,entrepreneur,single,tertiary,1623,yes,no,291,3,yes
38,management,married,tertiary,630,no,no,362,1,yes
25,student,single,secondary,2975,no,no,799,2,yes
41,unemployed,single,tertiary,7968,no,no,404,1,yes
25,student,single,secondary,154,no,no,382,1,yes
27,student,single,tertiary,5169,yes,no,431,1,yes
49,admin.,single,tertiary,228,yes,no,252,2,yes
43,technician,married,secondary,4945,yes,no,219,3,yes
52,management,married,,1708,no,no,310,1,yes
48,management,married,tertiary,0,yes,no,194,2,yes
29,unemployed,single,,1584,no,no,245,1,yes
43,admin.,single,secondary,1707,yes,no,369,3,yes
65,admin.,married,secondary,952,no,no,255,1,yes
72,retired,married,secondary,1978,no,no,312,1,yes
26,technician,single,secondary,1105,yes,no,415,1,yes
37,services,married,secondary,52,yes,no,908,1,yes
37,management,married,tertiary,6771,no,no,337,1,yes
28,management,single,tertiary,890,yes,no,201,1,yes
61,retired,married,primary,56,no,no,288,3,yes
32,blue-collar,married,primary,1644,no,no,492,3,yes
51,management,single,tertiary,151,yes,no,638,1,yes
38,admin.,married,secondary,0,yes,no,210,1,yes
34,management,divorced,tertiary,2240,no,no,220,2,yes
60,unemployed,married,secondary,957,no,no,246,1,yes
24,student,single,secondary,689,no,no,630,1,yes
36,management,married,tertiary,2161,no,no,708,2,yes
46,student,single,,1527,no,no,358,3,yes
80,retired,married,secondary,8304,no,no,606,3,yes
37,management,single,tertiary,698,no,no,1081,2,yes
39,management,married,tertiary,494,no,no,216,1,yes
62,retired,married,secondary,2801,yes,yes,261,1,yes
84,retired,married,tertiary,4761,no,no,1405,1,yes
24,student,single,tertiary,834,no,no,679,1,yes
24,student,single,secondary,139,no,no,430,4,yes
28,management,married,tertiary,12,yes,no,202,1,yes
31,management,married,tertiary,877,no,no,209,1,yes
33,unemployed,single,secondary,2066,no,yes,305,1,yes
33,admin.,single,secondary,555,yes,no,204,1,yes
64,retired,married,primary,48,no,no,167,3,yes
48,technician,married,primary,235,no,no,386,2,yes
28,admin.,married,secondary,1595,no,no,268,1,yes
28,student,single,tertiary,5741,no,no,1042,5,yes
69,retired,married,,426,no,no,211,2,yes
28,management,single,tertiary,187,no,no,255,1,yes
24,admin.,single,secondary,166,no,no,256,2,yes
52,unemployed,married,secondary,1416,no,no,218,3,yes
37,services,single,tertiary,1189,no,no,323,9,yes
25,student,single,secondary,486,no,no,273,3,yes
58,management,married,tertiary,0,no,no,358,2,yes
62,retired,married,tertiary,2557,yes,no,211,1,yes
41,admin.,married,secondary,3138,no,no,409,1,yes
28,management,single,tertiary,1720,no,no,230,1,yes
75,retired,married,primary,1765,no,no,808,1,yes
21,student,single,,1506,no,no,340,1,yes
40,entrepreneur,married,tertiary,3585,no,no,506,3,yes
35,blue-collar,married,secondary,262,no,no,331,1,yes
49,management,married,tertiary,1093,yes,yes,316,1,yes
39,management,married,,76,no,no,200,1,yes
63,admin.,divorced,secondary,4680,no,no,953,2,yes
38,management,married,tertiary,1477,no,no,385,3,yes
72,retired,married,tertiary,3561,no,no,511,3,yes
31,management,single,tertiary,3340,no,no,213,2,yes
49,technician,married,tertiary,1071,no,no,225,1,yes
29,management,married,tertiary,247,no,no,143,2,yes
39,admin.,divorced,secondary,112,no,no,574,3,yes
78,retired,divorced,primary,527,no,no,193,1,yes
61,housemaid,married,primary,2580,no,no,270,3,yes
60,retired,married,secondary,975,no,no,303,1,yes
58,management,divorced,,2986,no,no,414,1,yes
67,retired,married,secondary,2048,no,no,452,5,yes
20,student,single,,2785,no,no,327,2,yes
28,admin.,single,secondary,127,no,no,1334,2,yes
41,management,married,tertiary,0,no,no,294,4,yes
31,student,single,tertiary,4951,no,no,285,3,yes
37,management,divorced,tertiary,488,yes,no,328,1,yes
81,retired,married,primary,1154,no,no,231,1,yes
46,management,divorced,tertiary,624,no,no,336,2,yes
46,services,married,primary,4343,yes,no,185,1,yes
44,management,divorced,tertiary,2367,no,no,263,1,yes
23,technician,single,secondary,283,yes,no,175,1,yes
40,entrepreneur,married,secondary,6403,no,no,208,2,yes
27,management,married,tertiary,802,no,no,569,1,yes
60,admin.,married,secondary,3735,no,no,183,1,yes
55,management,married,secondary,2693,no,no,182,1,yes
43,unemployed,married,secondary,0,yes,yes,183,2,yes
26,management,single,tertiary,1027,no,no,744,1,yes
25,management,single,tertiary,3902,no,no,856,1,yes
31,housemaid,married,secondary,243,yes,no,305,2,yes
54,services,single,secondary,0,no,no,209,1,yes
29,unemployed,single,secondary,1055,no,no,427,1,yes
36,admin.,single,secondary,60,yes,no,156,2,yes
59,management,married,tertiary,5397,no,no,244,1,yes
37,blue-collar,single,,217,no,no,272,2,yes
28,management,single,tertiary,6551,no,no,203,1,yes
35,admin.,single,secondary,303,no,no,173,2,yes
32,blue-collar,single,secondary,2093,no,no,224,2,yes
49,management,married,tertiary,1167,yes,yes,249,1,yes
50,services,married,secondary,2376,yes,no,395,1,yes
55,services,divorced,secondary,0,no,no,262,6,yes
81,retired,divorced,primary,949,no,no,188,2,yes
24,management,single,tertiary,393,no,no,1298,1,yes
38,services,married,secondary,2678,no,no,282,2,yes
61,retired,married,secondary,11,no,no,232,1,yes
67,retired,married,primary,4416,no,no,245,3,yes
28,management,single,tertiary,390,no,no,845,1,yes
29,services,single,secondary,1934,no,no,271,1,yes
31,student,single,secondary,3511,no,no,311,1,yes
71,retired,married,secondary,1696,no,no,486,1,yes
33,self-employed,married,tertiary,1278,no,no,649,1,yes
47,self-employed,married,tertiary,1011,no,no,808,1,yes
39,management,married,tertiary,2939,no,no,608,1,yes
26,unemployed,single,tertiary,3466,no,no,275,2,yes
22,admin.,single,secondary,372,no,no,218,1,yes
34,management,single,tertiary,549,no,no,1246,2,yes
32,student,single,secondary,1102,no,no,194,1,yes
48,services,divorced,,973,no,no,319,1,yes
32,technician,single,,491,no,no,251,2,yes
58,admin.,divorced,secondary,3337,yes,no,369,2,yes
48,admin.,married,secondary,368,no,no,363,2,yes
28,,single,,326,no,no,450,1,yes
36,technician,single,secondary,12264,no,no,285,1,yes
67,retired,married,secondary,203,no,no,405,1,yes
30,management,single,tertiary,502,no,no,463,3,yes
27,admin.,married,tertiary,346,no,no,212,1,yes
31,management,married,tertiary,4328,no,no,203,4,yes
27,student,single,secondary,279,no,no,323,1,yes
33,management,single,tertiary,131,yes,no,209,3,yes
36,management,single,tertiary,2646,no,no,169,1,yes
62,self-employed,divorced,tertiary,6,yes,no,216,1,yes
29,self-employed,single,tertiary,1579,no,no,190,1,yes
26,blue-collar,single,secondary,2007,no,no,194,1,yes
59,technician,married,secondary,1,no,no,585,1,yes
51,management,married,tertiary,469,no,no,491,1,yes
27,technician,single,secondary,643,no,no,301,1,yes
60,retired,divorced,secondary,514,no,no,187,2,yes
42,unemployed,married,secondary,1289,no,no,1176,3,yes
47,admin.,married,secondary,3676,no,no,567,1,yes
43,unemployed,married,tertiary,0,no,no,464,1,yes
22,management,single,tertiary,104,no,yes,509,1,yes
34,technician,married,secondary,159,yes,no,252,1,yes
39,admin.,divorced,secondary,728,yes,yes,222,1,yes
27,management,single,tertiary,107,no,no,767,3,yes
49,blue-collar,married,secondary,1946,no,no,192,1,yes
42,management,married,,1519,no,no,230,1,yes
64,management,married,tertiary,5112,no,no,898,7,yes
44,management,single,tertiary,1090,no,no,178,4,yes
64,retired,divorced,secondary,4833,no,no,621,1,yes
29,student,single,secondary,1925,no,no,150,3,yes
52,management,married,secondary,335,no,no,411,1,yes
52,technician,married,secondary,371,yes,yes,453,1,yes
54,management,divorced,tertiary,5475,no,no,1032,1,yes
37,management,married,tertiary,203,no,no,759,1,yes
48,admin.,married,secondary,50,no,yes,419,1,yes
28,technician,single,tertiary,11862,no,no,549,2,yes
77,retired,married,secondary,820,no,no,330,2,yes
63,retired,single,tertiary,791,no,no,212,2,yes
34,technician,single,secondary,1279,yes,no,339,3,yes
29,blue-collar,single,tertiary,455,no,no,542,4,yes
38,management,married,tertiary,536,yes,no,234,1,yes
47,admin.,single,secondary,1693,yes,no,608,2,yes
63,retired,married,secondary,1495,no,no,389,1,yes
30,management,single,tertiary,985,yes,no,304,1,yes
74,retired,married,secondary,935,no,no,400,1,yes
31,admin.,single,secondary,410,no,no,182,1,yes
33,admin.,married,secondary,51,yes,yes,253,1,yes
25,student,single,secondary,679,no,no,297,5,yes
78,management,married,,1780,yes,no,211,2,yes
26,management,single,tertiary,222,no,no,318,1,yes
47,admin.,married,secondary,1210,no,no,604,1,yes
56,admin.,divorced,secondary,1693,no,no,238,4,yes
54,technician,married,tertiary,876,no,no,269,3,yes
46,technician,married,,3308,no,no,171,1,yes
47,management,married,tertiary,0,no,no,508,1,yes
24,student,single,secondary,822,no,no,184,1,yes
70,retired,married,secondary,0,no,no,258,1,yes
63,entrepreneur,married,secondary,3904,no,no,360,1,yes
22,student,single,secondary,2488,no,no,449,2,yes
