Client,Age,Job,Marital ,Education,Balance,Housing,Loan,Duration,Campaign,deposit
3330,52,2,3,2,1416,0,2,436,2,1
3331,61,3,3,2,2801,1,1,239,1,1
3332,39,10,3,3,494,0,2,106,2,1
3333,37,2,3,2,1978,0,2,335,1,1
3334,80,3,3,1,155,0,2,290,1,1
3335,61,8,3,2,4608,0,2,212,1,1
3336,72,3,3,2,951,0,1,229,3,1
3337,36,10,3,3,495,0,2,213,3,1
3338,74,3,3,3,1843,0,2,192,1,1
3339,35,5,3,2,262,0,2,427,1,1
3340,82,3,1,1,0,0,2,506,2,1
3341,71,3,3,3,3561,0,2,577,7,1
3342,38,4,2,2,465,1,2,180,1,1
3343,38,10,3,2,76,0,2,261,1,1
3344,53,8,3,2,1796,0,2,295,1,1
3345,29,10,2,3,874,1,2,231,1,1
3346,64,3,3,1,2140,0,2,881,3,1
3347,35,2,2,2,295,0,2,473,1,1
3348,35,8,3,2,304,0,2,237,1,1
3349,46,10,1,3,624,0,2,420,1,1
3350,25,5,2,2,303,0,2,265,1,1
3351,46,10,3,3,273,1,2,910,2,1
3352,59,10,3,3,3342,0,2,467,2,1
3353,35,7,2,2,1227,0,2,593,4,1
3354,22,7,2,2,283,1,2,254,2,1
3355,31,10,2,3,3384,0,2,247,3,1
3356,43,10,1,3,2367,0,2,173,2,1
3357,35,10,2,3,5958,1,2,215,1,1
3358,60,8,3,2,3735,0,2,248,1,1
3359,54,10,3,2,2693,0,2,222,1,1
3360,29,9,2,3,655,0,2,273,1,1
3361,30,1,2,2,1681,0,2,128,1,1
3362,28,10,2,3,866,0,2,191,2,1
3363,43,6,3,2,774,0,2,101,1,1
3364,37,6,3,2,2678,0,2,156,1,1
3365,62,10,3,3,3371,0,2,187,1,1
3366,57,10,3,3,10583,0,2,272,1,1
3367,33,10,2,3,4176,0,2,288,3,1
3368,47,10,2,3,334,1,2,360,1,1
3369,39,7,2,3,393,0,2,281,1,1
3370,30,9,2,3,916,0,2,92,2,1
3371,28,8,2,3,832,0,2,433,3,1
3372,57,10,1,3,3287,0,2,277,2,1
3373,23,6,2,2,488,0,2,236,1,1
3374,56,4,2,3,1947,0,2,110,1,1
3375,44,8,1,3,558,1,2,262,2,1
3376,80,3,1,1,235,0,2,577,1,1
3377,47,10,3,3,288,0,2,193,1,1
3378,27,1,2,2,6036,0,2,175,1,1
3379,26,10,2,3,3,1,1,149,1,1
3380,50,7,1,2,0,0,2,280,1,1
3381,84,3,3,2,81204,0,2,390,1,1
3382,86,3,3,1,5236,0,2,558,2,1
3383,46,10,3,2,2466,0,2,216,3,1
3384,45,7,3,2,1348,0,1,358,2,1
3385,60,5,3,1,7929,0,2,111,1,1
3386,47,8,3,2,70,1,2,144,4,1
3387,53,8,3,2,459,0,2,558,1,1
3388,54,7,3,2,2102,1,2,547,1,1
3389,19,1,2,2,394,0,2,327,3,1
3390,24,1,2,2,4126,0,2,907,4,1
3391,39,10,1,3,224,0,2,208,1,1
3392,53,7,3,3,9001,0,2,170,1,1
3393,29,10,2,2,560,0,2,459,1,1
3394,30,10,3,3,102,1,2,470,7,1
3395,32,10,2,2,1088,1,2,317,1,1
3396,33,9,2,3,562,1,1,196,1,1
3397,33,10,2,3,718,1,2,122,1,1
3398,57,3,3,2,230,0,2,177,2,1
3399,27,7,2,3,-67,1,2,604,3,1
3400,55,10,3,3,3848,1,2,222,2,1
3401,36,10,2,3,579,0,2,481,1,1
3402,26,10,2,3,1646,0,2,524,4,1
3403,31,8,3,2,1229,0,2,176,1,1
3404,25,2,2,1,129,0,2,176,3,1
3405,49,8,3,2,197,1,2,223,1,1
3406,30,10,2,3,3779,0,2,1093,1,1
3407,32,10,2,3,2016,0,2,232,1,1
3408,36,10,2,3,436,0,2,567,1,1
3409,38,10,3,3,413,0,2,240,1,1
3410,45,5,2,1,116,0,2,122,1,1
3411,36,10,2,2,62,0,2,398,2,1
3412,23,1,2,2,107,0,2,256,5,1
3413,38,7,3,2,497,0,2,173,1,1
3414,44,6,3,1,2557,1,2,250,1,1
3415,35,10,2,3,2646,0,2,133,8,1
3416,75,3,3,2,3771,0,2,185,1,1
3417,26,7,2,3,1066,0,2,200,1,1
3418,59,7,3,2,1,0,2,159,2,1
3419,30,10,2,3,232,0,2,141,1,1
3420,36,5,3,1,1177,0,2,330,1,1
3421,39,7,3,2,603,0,1,214,1,1
3422,24,10,2,3,736,1,2,442,2,1
3423,22,6,2,2,129,0,2,218,2,1
3424,36,10,3,3,-115,1,2,297,4,1
3425,22,10,2,3,104,0,1,330,3,1
3426,34,10,3,3,589,0,2,125,2,1
3427,22,1,2,1,3472,0,2,529,1,1
3428,57,10,3,3,2845,1,2,1143,5,1
3429,30,1,2,3,7529,0,2,175,6,1
3430,55,2,1,2,309,0,2,167,1,1
3431,38,5,1,2,0,1,2,162,1,1
3432,39,5,2,2,1672,1,2,462,1,1
3433,38,7,2,2,1711,0,2,379,3,1
3434,24,8,2,2,1295,0,2,476,1,1
3435,30,1,2,2,2046,0,2,595,3,1
3436,29,5,2,3,455,0,2,403,1,1
3437,25,1,2,2,722,0,2,623,2,1
3438,52,7,3,2,371,1,1,224,2,1
3439,62,10,3,3,997,0,2,554,1,1
3440,40,7,3,3,206,0,2,499,6,1
3441,76,3,3,2,820,0,2,263,4,1
3442,31,8,2,2,410,0,2,342,1,1
3443,42,9,3,2,1216,1,2,296,1,1
3444,43,7,2,2,11115,0,2,291,1,1
3445,73,3,3,1,796,0,2,888,1,1
3446,41,10,1,3,5037,0,2,252,9,1
3447,77,10,3,2,1780,1,2,361,2,1
3448,46,8,1,1,429,1,2,465,2,1
3449,35,7,3,2,2779,0,2,182,2,1
3450,26,10,2,3,222,0,2,192,1,1
3451,45,5,2,2,0,1,2,1472,1,1
3452,29,10,2,3,1445,0,2,328,2,1
3453,30,7,2,3,655,0,2,212,1,1
3454,26,2,2,3,77,0,2,175,1,1
3455,63,5,3,1,115,0,2,325,1,1
3456,37,2,2,2,2722,0,2,426,2,1
3457,26,10,2,3,1438,0,2,321,1,1
3458,54,8,3,2,140,0,2,473,2,1
3459,30,8,2,2,915,1,2,370,1,1
3460,61,3,3,2,1058,0,2,159,3,1
3461,69,3,3,2,0,0,2,184,2,1
3462,76,9,3,2,4984,0,2,403,1,1
3463,30,10,2,3,697,0,2,545,2,1
3464,64,3,3,2,4787,0,2,392,1,1
3465,55,4,3,2,962,1,2,623,1,1
3466,55,7,3,3,1320,0,2,387,2,1
3467,29,10,2,3,2955,0,2,226,2,1
3468,41,2,3,3,0,0,2,882,1,1
3469,63,3,3,1,12067,0,2,660,1,1
3470,45,8,3,2,3006,0,2,388,2,1
3471,32,7,2,3,388,0,2,250,3,1
3472,41,9,3,3,0,1,2,395,3,1
3473,37,10,3,2,565,0,2,449,1,1
3474,19,1,2,2,329,0,2,169,1,1
3475,61,3,1,2,4243,0,2,315,1,1
3476,40,2,2,3,72,0,2,463,1,1
3477,30,10,3,3,4328,0,2,262,3,1
3478,54,7,3,3,395,0,2,183,1,1
3479,49,8,3,2,0,0,2,551,1,1
3480,45,8,3,2,205,0,2,552,1,1
3481,48,5,3,2,1730,1,2,361,1,1
3482,60,5,3,1,5,0,2,494,1,1
3483,34,2,2,2,1965,0,2,714,1,1
3484,29,4,2,3,19,0,2,268,1,1
3485,77,3,3,3,7802,0,2,421,1,1
3486,64,10,3,2,2352,0,2,153,2,1
3487,80,3,3,1,155,0,2,209,1,1
3488,26,7,2,3,401,0,2,188,2,1
3489,33,8,3,3,79,1,2,389,1,1
3490,41,7,2,3,1646,1,2,258,1,1
3491,28,10,2,3,437,0,2,338,1,1
3492,74,3,3,2,935,0,2,226,1,1
3493,29,1,2,2,2929,0,2,232,1,1
3494,72,3,3,1,2304,0,2,510,4,1
3495,18,1,2,2,348,0,2,443,4,1
3496,46,5,3,2,640,1,2,246,1,1
3497,37,7,3,3,88,0,2,195,1,1
3498,37,10,3,3,2283,0,2,243,2,1
3499,32,7,3,2,473,0,1,292,3,1
3500,51,7,3,3,0,0,2,662,2,1
3501,77,10,3,2,397,0,2,300,3,1
3502,35,10,3,3,62,0,2,226,2,1
3503,53,10,3,3,3634,0,2,211,4,1
3504,46,10,3,3,273,1,2,583,6,1
3505,78,3,1,2,3417,0,2,309,1,1
3506,34,7,3,2,133,0,2,171,2,1
3507,54,10,3,3,1624,0,2,166,3,1
3508,33,6,3,2,386,0,2,317,1,1
3509,23,1,2,2,2530,0,2,411,1,1
3510,34,7,2,3,2838,1,2,620,3,1
3511,32,2,2,2,1026,1,2,289,1,1
3512,54,10,3,2,2206,0,2,260,1,1
3513,40,8,3,2,260,1,2,306,1,1
3514,63,3,1,3,0,0,2,263,1,1
3515,37,10,3,3,2987,1,2,216,1,1
3516,48,5,3,2,1230,1,2,328,2,1
3517,28,7,2,2,2335,0,2,624,1,1
3518,35,10,3,3,8000,0,2,331,1,1
3519,29,10,2,3,-27,0,2,270,1,1
3520,68,3,3,2,1146,0,2,356,1,1
3521,53,5,2,2,1004,0,2,393,1,1
3522,37,7,2,3,197,0,2,234,1,1
3523,58,8,3,2,169,0,2,336,3,1
3524,37,10,3,3,393,1,2,567,3,1
3525,37,8,3,3,29,0,2,404,2,1
3526,34,8,3,2,920,0,2,526,3,1
3527,50,8,3,2,3608,1,2,196,8,1
3528,56,10,3,1,870,0,2,220,1,1
3529,57,3,3,1,9367,0,2,700,4,1
3530,29,2,2,1,1374,0,2,1205,2,1
3531,75,3,3,3,6027,0,2,809,1,1
3532,24,10,2,3,1,0,2,396,5,1
3533,46,10,3,3,349,0,2,466,4,1
3534,27,1,2,3,39,0,2,379,1,1
3535,52,10,3,3,583,0,2,376,1,1
3536,38,10,3,3,1276,0,2,272,2,1
3537,33,10,2,3,2364,0,2,508,1,1
3538,53,8,3,2,53,1,2,387,1,1
3539,64,3,3,2,1612,0,2,336,1,1
3540,84,3,1,1,639,0,2,353,3,1
3541,62,3,3,2,3114,0,2,243,2,1
3542,41,8,3,3,1,1,2,327,2,1
3543,29,8,2,2,1070,1,2,30,1,1
3544,53,7,3,2,195,1,2,472,1,1
3545,30,7,2,2,3144,0,2,212,2,1
3546,37,10,3,3,3236,0,2,291,2,1
3547,78,3,3,2,3208,0,2,351,3,1
3548,47,5,3,2,1568,1,2,226,3,1
3549,61,7,3,2,1191,0,2,214,4,1
3550,46,9,3,2,706,0,2,588,1,1
3551,31,2,2,2,2616,0,2,374,1,1
3552,21,1,2,2,215,0,2,382,1,1
3553,71,3,3,1,3230,0,2,341,2,1
3554,52,8,2,2,726,1,2,699,1,1
3555,25,1,2,2,3713,0,2,323,2,1
3556,60,7,3,2,0,0,2,641,4,1
3557,30,8,2,2,265,1,2,681,1,1
3558,29,2,2,3,70,0,2,393,1,1
3559,52,10,3,3,388,0,2,272,1,1
3560,59,10,3,1,1727,0,2,500,4,1
3561,38,7,3,2,205,0,2,332,1,1
3562,33,6,2,2,2881,0,2,289,1,1
3563,31,7,2,2,846,0,2,405,3,1
3564,40,7,3,2,2266,0,2,175,3,1
3565,28,7,3,2,742,0,2,236,1,1
3566,66,10,3,2,2149,1,2,135,2,1
3567,32,8,2,2,344,0,2,530,2,1
3568,67,3,3,1,1430,0,2,283,2,1
3569,39,2,1,2,265,1,2,93,1,1
3570,46,4,3,2,38,0,2,181,3,1
3571,54,3,3,2,3538,0,2,820,1,1
3572,47,6,1,2,973,0,2,489,1,1
3573,45,7,3,2,1831,0,2,275,2,1
3574,63,5,3,2,641,0,2,417,2,1
3575,60,2,3,2,1047,0,2,173,3,1
3576,29,10,3,3,8103,0,2,473,3,1
3577,33,6,2,2,523,1,2,86,1,1
3578,48,4,3,2,0,0,2,270,5,1
3579,26,7,2,3,515,0,2,775,1,1
3580,55,8,3,2,8304,0,2,201,1,1
3581,36,7,3,2,1368,0,2,516,1,1
3582,33,8,2,3,272,1,2,326,1,1
3583,28,5,2,2,-46,1,2,154,2,1
3584,28,6,2,2,168,0,2,347,3,1
3585,31,10,2,3,515,0,2,296,5,1
3586,28,10,2,3,223,1,2,303,1,1
3587,49,8,2,3,228,1,2,407,1,1
3588,27,5,2,3,644,0,2,657,1,1
3589,28,8,3,2,330,0,2,226,2,1
3590,65,8,3,2,952,0,2,310,1,1
3591,30,7,2,2,1165,0,2,204,2,1
3592,38,8,3,2,0,1,2,187,1,1
3593,36,7,1,2,2823,1,2,215,1,1
3594,63,3,1,2,1490,0,2,506,1,1
3595,63,3,3,1,48,0,2,251,1,1
3596,28,10,2,3,187,0,2,206,1,1
3597,80,3,3,2,8304,0,2,712,1,1
3598,39,5,3,2,276,0,2,334,2,1
3599,31,10,2,3,147,0,2,163,2,1
3600,39,6,3,2,323,0,2,874,2,1
3601,30,5,2,2,799,0,2,674,1,1
3602,67,3,3,2,2540,0,2,278,5,1
3603,29,5,2,2,322,0,2,434,1,1
3604,36,10,3,3,495,0,2,187,1,1
3605,24,1,2,2,358,0,2,245,1,1
3606,30,7,2,2,2371,0,2,661,1,1
3607,21,1,2,2,53,0,2,270,1,1
3608,27,8,2,2,861,0,2,212,4,1
3609,56,8,3,2,602,0,2,458,1,1
3610,66,8,3,2,4041,0,2,713,2,1
3611,71,3,1,1,275,0,2,293,1,1
3612,26,6,2,3,12,0,2,563,1,1
3613,62,3,3,1,1742,0,2,167,2,1
3614,32,9,2,3,46,1,2,485,2,1
3615,68,3,1,1,2027,0,2,619,2,1
3616,37,8,3,3,3221,0,2,379,2,1
3617,27,10,2,3,1720,0,2,910,1,1
3618,45,7,2,3,2033,0,2,243,5,1
3619,64,3,3,2,3189,0,2,208,1,1
3620,38,1,1,3,2946,0,2,605,3,1
3621,66,4,3,1,1230,0,2,288,6,1
3622,30,10,2,3,572,0,2,339,3,1
3623,39,7,2,2,1435,0,2,383,1,1
3624,24,7,2,2,403,0,2,247,1,1
3625,49,7,3,3,1071,0,2,169,1,1
3626,34,10,3,3,3301,1,2,485,2,1
3627,46,5,3,2,1723,0,2,176,2,1
3628,32,7,2,3,705,0,2,544,1,1
3629,52,5,3,2,955,0,1,301,2,1
3630,25,5,2,2,303,0,2,252,1,1
3631,57,10,1,3,3287,0,2,867,1,1
3632,64,3,1,1,109,0,2,706,1,1
3633,33,10,2,3,224,0,2,342,2,1
3634,36,10,2,3,538,0,2,339,1,1
3635,59,10,3,3,5397,0,2,671,3,1
3636,25,1,2,2,1957,0,2,1207,4,1
3637,43,6,3,2,774,0,2,482,1,1
3638,37,9,2,3,1188,0,2,310,1,1
3639,49,10,3,3,1167,1,1,213,6,1
3640,42,7,1,3,2611,1,2,300,1,1
3641,27,5,2,2,3145,0,2,374,1,1
3642,29,7,2,2,825,0,2,472,2,1
3643,37,7,3,3,122,0,2,266,2,1
3644,47,10,2,3,334,1,2,614,3,1
3645,38,10,2,3,623,0,2,297,4,1
3646,48,10,2,3,86,0,2,281,3,1
3647,55,4,1,1,976,0,2,345,1,1
3648,39,7,2,3,393,0,2,325,1,1
3649,49,8,2,2,293,0,2,452,1,1
3650,68,3,1,1,476,0,2,363,1,1
3651,45,10,3,2,2724,0,2,359,2,1
3652,67,3,3,1,2391,0,2,737,6,1
3653,60,3,3,2,11,0,2,265,1,1
3654,31,5,2,2,54,1,2,401,1,1
3655,58,5,3,1,3109,0,2,295,1,1
3656,41,8,3,2,3126,1,2,222,1,1
3657,23,6,2,2,488,0,2,205,1,1
3658,35,2,3,2,978,0,2,660,2,1
3659,33,10,2,3,718,1,2,271,1,1
3660,32,7,1,3,3255,0,2,167,2,1
3661,48,8,2,2,1544,1,2,263,1,1
3662,43,10,2,3,0,0,2,275,2,1
3663,32,7,2,3,4071,0,2,319,2,1
3664,74,3,1,1,29080,0,2,301,5,1
3665,32,10,2,3,12569,0,2,561,2,1
3666,63,3,3,2,2896,0,2,304,1,1
3667,28,1,2,2,196,0,2,423,3,1
3668,31,6,2,2,1027,0,2,217,3,1
3669,26,5,2,2,463,0,1,248,2,1
3670,31,1,2,2,3511,0,2,667,1,1
3671,39,10,1,3,224,0,2,194,2,1
3672,28,6,2,2,198,0,2,128,2,1
3673,30,7,2,3,0,1,2,140,1,1
3674,24,8,2,3,674,1,2,267,1,1
3675,32,10,2,3,623,0,2,335,3,1
3676,46,10,1,3,558,0,2,319,1,1
3677,60,7,3,2,259,0,2,396,1,1
3678,37,7,3,2,432,1,2,386,3,1
3679,48,10,2,3,159,0,2,229,1,1
3680,52,6,3,2,657,0,2,398,2,1
3681,29,10,2,3,1808,0,2,273,2,1
3682,71,3,1,2,392,0,2,276,2,1
3683,47,10,2,3,6651,0,2,229,1,1
3684,70,3,3,1,2795,0,2,480,1,1
3685,28,10,2,3,1414,1,2,294,1,1
3686,31,9,3,3,2666,0,2,411,2,1
3687,80,3,3,2,668,0,2,250,1,1
3688,29,10,2,3,502,0,2,968,1,1
3689,23,1,2,2,1809,0,2,414,2,1
3690,34,6,2,2,267,0,2,449,2,1
3691,69,3,3,2,2473,0,2,967,3,1
3692,19,1,2,2,372,0,2,444,3,1
3693,35,5,2,2,484,0,2,344,1,1
3694,38,8,3,2,1767,1,2,483,4,1
3695,32,7,2,2,491,0,2,474,7,1
3696,50,10,3,2,558,0,2,464,1,1
3697,27,7,2,2,337,0,2,23,1,1
3698,53,8,2,2,654,0,2,67,1,1
3699,35,9,3,3,2427,0,2,210,3,1
3700,43,8,2,2,386,0,2,220,3,1
3701,30,9,2,3,251,0,2,537,1,1
3702,57,3,3,2,1044,0,2,567,1,1
3703,31,10,2,3,2907,1,2,248,1,1
3704,65,3,1,2,828,0,2,305,1,1
3705,25,5,2,2,1857,1,2,195,2,1
3706,33,10,2,3,1962,0,2,363,1,1
3707,79,3,1,1,2787,0,2,617,1,1
3708,24,1,2,2,1123,0,2,475,1,1
3709,27,7,2,2,643,0,2,317,1,1
3710,36,10,2,2,62,0,2,311,1,1
3711,26,5,2,2,2007,0,2,272,3,1
3712,51,10,3,3,3463,0,1,371,2,1
3713,70,3,1,1,482,0,2,413,1,1
3714,23,1,2,2,1298,0,2,603,1,1
3715,41,7,2,2,5329,0,2,397,2,1
3716,53,7,3,1,6181,0,2,817,2,1
3717,86,3,3,1,1255,0,2,247,1,1
3718,27,1,2,2,132,0,2,276,1,1
3719,34,7,2,3,2733,0,2,604,1,1
3720,68,3,1,2,4189,0,2,897,2,1
3721,35,10,3,2,724,1,2,287,2,1
3722,28,1,2,2,205,0,2,87,3,1
3723,66,3,3,2,154,0,2,268,5,1
3724,30,10,2,3,232,0,2,219,1,1
3725,60,3,1,3,979,1,2,346,1,1
3726,46,8,3,2,5021,0,2,957,1,1
3727,68,3,3,2,2469,1,2,552,2,1
3728,63,5,3,2,180,0,2,390,2,1
3729,29,1,2,2,658,0,2,198,2,1
3730,35,6,3,2,2918,0,1,815,2,1
3731,64,3,3,2,588,0,2,574,1,1
3732,22,1,2,1,423,0,2,316,1,1
3733,19,1,2,2,302,0,2,205,1,1
3734,31,10,1,3,414,0,1,241,1,1
3735,48,2,3,2,817,0,2,806,3,1
3736,33,7,3,2,183,0,2,457,2,1
3737,34,7,3,2,806,0,2,253,3,1
3738,46,7,3,2,9299,0,2,1148,1,1
3739,60,8,3,2,478,0,2,173,2,1
3740,36,10,1,3,1057,0,2,230,2,1
3741,32,11,3,3,762,0,2,187,11,1
3742,45,10,3,3,31472,0,2,568,7,1
3743,44,10,2,3,1090,0,2,204,4,1
3744,57,3,3,2,3738,1,2,178,2,1
3745,29,8,2,2,1277,0,2,165,2,1
3746,31,2,1,3,756,0,2,355,2,1
3747,54,5,3,2,1636,0,2,1008,2,1
3748,49,10,1,3,300,0,2,316,1,1
3749,35,8,2,2,321,0,2,143,1,1
3750,24,8,2,2,1295,0,2,355,2,1
3751,43,10,3,3,839,0,2,942,1,1
3752,34,2,2,3,1974,0,2,355,1,1
3753,27,8,3,3,2855,0,2,138,2,1
3754,54,10,1,3,5475,0,2,321,4,1
3755,38,10,3,3,536,1,2,248,1,1
3756,34,7,2,2,1279,1,2,174,2,1
3757,93,3,3,2,775,0,2,860,2,1
3758,36,10,3,3,203,0,2,608,3,1
3759,33,8,2,3,146,0,2,351,3,1
3760,35,10,3,3,4124,1,2,350,2,1
3761,41,8,3,2,14968,0,2,1360,4,1
3762,36,7,1,2,1451,1,2,192,4,1
3763,30,1,2,3,3026,0,2,251,1,1
3764,41,7,2,3,431,0,2,196,1,1
3765,29,10,2,3,985,1,2,396,2,1
3766,82,3,3,1,243,0,2,275,1,1
3767,37,7,3,2,1707,1,2,546,2,1
3768,46,8,3,2,5511,0,2,414,2,1
3769,44,9,1,2,8,0,2,423,4,1
3770,61,9,3,3,10861,0,2,336,2,1
3771,33,10,2,3,373,0,1,267,1,1
3772,23,10,2,3,1807,0,2,606,1,1
3773,45,7,3,2,2776,1,2,287,2,1
3774,61,3,3,2,1058,0,2,218,2,1
3775,40,8,3,2,0,0,2,496,2,1
3776,82,4,1,1,1381,0,2,844,5,1
3777,27,7,2,2,204,0,2,471,2,1
3778,26,7,3,2,267,1,2,817,2,1
3779,27,1,2,3,311,0,2,462,1,1
3780,53,5,3,1,306,0,2,388,3,1
3781,54,10,3,3,752,0,2,211,5,1
3782,64,3,3,2,1574,0,2,301,3,1
3783,57,7,3,3,1181,0,2,169,2,1
3784,31,10,2,3,1761,1,2,332,3,1
3785,61,8,3,2,4629,1,2,349,3,1
3786,35,2,2,3,154,0,2,200,4,1
3787,77,3,3,2,4112,0,2,426,1,1
3788,36,6,3,2,11650,1,2,268,1,1
3789,32,10,3,3,6138,0,2,519,2,1
3790,61,10,3,2,264,0,2,270,1,1
3791,69,3,2,3,2144,0,2,417,1,1
3792,69,7,3,3,482,0,2,478,1,1
3793,34,8,3,3,0,0,2,292,1,1
3794,45,10,2,3,4831,0,2,852,3,1
3795,64,3,3,1,12067,0,2,367,2,1
3796,35,7,2,2,1227,0,2,1005,5,1
3797,22,1,2,2,1232,0,2,283,1,1
3798,34,10,2,3,275,0,2,196,2,1
3799,34,10,3,2,369,0,2,868,3,1
3800,55,7,3,2,240,1,2,108,3,1
3801,53,8,2,2,2398,1,2,317,1,1
3802,63,10,3,3,2785,0,2,341,2,1
3803,37,10,2,3,62,1,2,428,2,1
3804,29,1,2,2,1377,1,2,248,1,1
3805,29,1,2,3,163,0,2,249,1,1
3806,38,10,3,3,1199,0,2,482,1,1
3807,62,3,3,2,569,0,2,187,2,1
3808,34,7,3,2,0,1,2,261,1,1
3809,56,6,3,2,1989,0,2,279,4,1
3810,48,4,2,1,46,0,2,113,2,1
3811,42,10,3,3,372,1,2,654,2,1
3812,68,3,3,3,2812,0,2,392,4,1
3813,43,5,3,1,2952,0,2,417,2,1
3814,62,3,3,2,569,0,2,288,1,1
3815,68,3,3,3,2812,0,2,651,1,1
3816,38,10,3,3,1199,0,2,178,1,1
3817,63,11,3,2,3904,0,2,250,2,1
3818,48,8,3,2,156,0,2,291,1,1
3819,45,8,3,2,205,0,2,180,1,1
3820,59,2,3,2,1625,0,2,198,1,1
3821,35,2,2,3,415,0,2,462,1,1
3822,32,10,3,3,1812,0,2,296,1,1
3823,93,3,3,2,775,0,2,476,2,1
3824,33,7,3,2,180,0,2,561,1,1
3825,48,4,2,1,46,0,2,118,1,1
3826,38,6,3,2,4017,0,2,470,1,1
3827,29,10,2,3,437,0,2,504,1,1
3828,38,7,3,2,318,0,2,274,1,1
3829,41,7,2,3,1646,1,2,172,3,1
3830,57,7,1,2,470,0,2,480,3,1
3831,53,10,3,3,3591,1,2,306,2,1
3832,56,10,1,3,2037,0,2,318,1,1
3833,33,7,2,2,2979,0,2,326,2,1
3834,41,10,3,3,1092,0,2,736,1,1
3835,34,8,1,2,661,1,2,245,2,1
3836,29,4,2,3,2196,0,2,215,1,1
3837,34,10,2,3,417,1,2,270,1,1
3838,21,11,2,3,2077,0,2,323,1,1
3839,37,10,3,3,2283,0,2,303,2,1
3840,33,1,3,2,1536,0,2,258,2,1
3841,45,10,3,2,446,0,2,304,3,1
3842,61,5,3,1,5,0,2,562,2,1
3843,22,1,2,2,216,0,2,178,1,1
3844,37,10,3,2,565,0,2,174,1,1
3845,45,8,3,2,476,0,2,356,1,1
3846,35,8,2,2,-32,0,1,366,2,1
3847,28,5,2,2,1348,1,2,221,2,1
3848,31,5,2,2,228,0,2,744,1,1
3849,62,10,3,3,1859,0,2,245,3,1
3850,47,10,3,3,2306,0,2,239,4,1
3851,57,8,3,2,2038,0,2,628,1,1
3852,60,7,3,2,824,1,2,265,1,1
3853,25,1,2,2,348,0,2,245,1,1
3854,40,5,3,2,1515,1,2,503,1,1
3855,33,10,3,3,1514,0,2,447,1,1
3856,53,2,3,2,94,0,2,493,1,1
3857,30,7,2,3,2325,0,2,263,1,1
3858,36,1,2,2,417,0,2,304,1,1
3859,56,7,1,2,3450,0,2,507,1,1
3860,38,11,2,2,2543,0,2,223,1,1
3861,29,8,2,2,464,0,2,317,2,1
3862,61,3,3,2,1853,0,2,520,1,1
3863,62,5,3,2,272,0,2,146,1,1
3864,24,1,2,2,1925,0,2,1363,1,1
3865,65,11,3,3,2331,0,2,425,1,1
3866,70,3,3,1,324,0,2,632,1,1
3867,60,7,3,2,116,0,2,329,2,1
3868,30,1,2,2,1779,0,2,233,1,1
3869,51,10,3,3,346,0,2,237,1,1
3870,36,9,2,3,353,0,2,361,2,1
3871,42,10,3,3,27696,0,2,370,1,1
3872,58,10,3,2,2155,0,1,248,2,1
3873,43,5,3,2,413,1,2,235,2,1
3874,77,3,3,1,2590,0,2,345,1,1
3875,34,5,3,2,320,1,2,352,1,1
3876,35,5,3,2,1454,1,2,323,1,1
3877,39,5,3,2,1382,1,2,357,1,1
3878,35,9,3,3,2427,0,2,175,3,1
3879,41,8,3,2,2498,0,2,411,1,1
3880,25,1,2,2,1003,0,2,361,1,1
3881,51,5,3,2,2007,1,2,1226,3,1
3882,48,2,3,2,926,0,2,504,2,1
3883,26,2,2,2,632,0,2,312,3,1
3884,55,10,3,2,2206,0,2,265,1,1
3885,49,6,3,1,1830,1,2,261,1,1
3886,29,9,2,3,814,0,2,461,1,1
3887,67,4,1,2,5275,0,2,222,4,1
3888,42,8,1,2,2129,0,2,633,1,1
3889,35,10,3,3,2717,0,2,394,6,1
3890,37,7,3,3,341,0,2,287,3,1
3891,35,10,1,3,2885,0,2,199,3,1
3892,61,3,3,2,523,0,2,211,3,1
3893,60,6,3,3,4256,1,2,239,3,1
3894,33,7,3,2,484,1,2,205,3,1
3895,27,5,2,2,535,0,2,265,3,1
3896,24,1,2,2,431,0,2,418,11,1
3897,57,3,3,3,1269,0,2,1120,1,1
3898,63,8,3,2,0,1,2,253,5,1
3899,61,4,3,1,211,0,2,443,2,1
3900,52,9,3,3,4012,0,2,634,3,1
3901,34,8,2,3,625,0,1,34,1,1
3902,28,10,2,3,1584,1,2,222,2,1
3903,60,10,3,3,315,0,2,840,1,1
3904,32,8,3,2,200,0,2,729,1,1
3905,34,10,3,3,589,0,2,300,1,1
3906,31,6,2,2,-205,0,2,481,1,1
3907,28,5,2,2,-46,1,2,199,1,1
3908,55,8,3,2,8304,0,2,193,1,1
3909,65,3,3,1,308,0,2,400,1,1
3910,37,10,3,3,1113,0,2,265,2,1
3911,35,10,2,3,992,0,1,238,1,1
3912,33,8,2,3,272,1,2,293,2,1
3913,75,3,3,1,1413,0,2,532,2,1
3914,48,10,2,2,1819,0,2,1440,1,1
3915,33,11,2,3,1623,1,2,291,3,1
3916,38,10,3,3,630,0,2,362,1,1
3917,25,1,2,2,2975,0,2,799,2,1
3918,41,2,2,3,7968,0,2,404,1,1
3919,25,1,2,2,154,0,2,382,1,1
3920,27,1,2,3,5169,1,2,431,1,1
3921,49,8,2,3,228,1,2,252,2,1
3922,43,7,3,2,4945,1,2,219,3,1
